phi,Pe,r,g_avg
40,5,2.6625,1.0835682111111111
40,5,2.6875,0.9618604555555554
40,5,2.7125,0.9732718333333334
40,5,2.7375,1.0465752111111095
40,5,2.7625,0.990045233333334
40,5,2.7875,0.9757848888888894
40,5,2.8125,0.9457777777777777
40,5,2.8375,1.0202643222222219
40,5,2.8625,1.0165938666666665
40,5,2.8875,0.9714285777777777
40,5,2.9125,0.9167381444444445
40,5,2.9375,0.9344678777777777
40,5,2.9625,0.9029535444444454
40,5,2.9875,0.9138074777777779
40,5,3.0125,0.8431535555555546
40,5,3.0375,0.8987654333333334
40,5,3.0625,0.9551020222222225
40,5,3.0875,0.8485830666666664
40,5,3.1125,0.9333333444444444
40,5,3.1375,0.9338645444444441
40,5,3.1625,0.9233199888888888
40,5,3.1875,0.9286274111111125
40,5,3.2125,0.9338521111111115
40,5,3.2375,0.9544401555555561
40,5,3.2625,1.0145591444444437
40,5,3.2875,0.9429658666666653
40,5,3.3125,0.981132022222222
40,5,3.3375,0.909363288888889
40,5,3.3625,1.0527881333333338
40,5,3.3875,0.9859779000000002
40,5,3.4125,0.9890110222222227
40,5,3.4375,1.0123637222222224
40,5,3.4625,1.1003608999999996
40,5,3.4875,1.045161344444444
40,5,3.5125,1.049110311111112
40,5,3.5375,1.0190811444444439
40,5,3.5625,1.0470175333333336
40,5,3.5875,1.060627122222221
40,5,3.6125,1.0311418777777779
40,5,3.6375,1.0597937444444432
40,5,3.6625,1.059385599999999
40,5,3.6875,1.0928812999999988
40,5,3.7125,1.0801346666666651
40,5,3.7375,1.0555183555555567
40,5,3.7625,1.0392026777777774
40,5,3.7875,0.9742574444444443
40,5,3.8125,1.0032787111111112
40,5,3.8375,1.0397393777777781
40,5,3.8625,0.9475728555555561
40,5,3.8875,1.0173633444444445
40,5,3.9125,1.0236423888888881
40,5,3.9375,1.0107936111111113
40,5,3.9625,0.9690851888888888
40,5,3.9875,0.9880878333333329
40,5,4.0125,0.9881619777777775
40,5,4.0375,0.9944272666666665
40,5,4.0625,1.004307733333333
40,5,4.0875,0.9932720777777773
40,5,4.1125,0.9884496333333336
40,5,4.1375,0.9885196333333344
40,5,4.1625,0.9537538222222219
40,5,4.1875,0.9731343222222223
40,5,4.2125,0.9827892111111108
40,5,4.2375,0.930973500000001
40,5,4.2625,0.9747800111111107
40,5,4.2875,0.945772555555556
40,5,4.3125,0.954202888888888
40,5,4.3375,0.9855907555555556
40,5,4.3625,1.0234957222222223
40,5,4.3875,0.9094017777777781
40,5,4.4125,0.9518413333333338
40,5,4.4375,0.9994366777777777
40,5,4.4625,0.9042016111111114
40,5,4.4875,1.008356588888889
40,5,4.5125,1.041551333333333
40,5,4.5375,1.0347107555555555
40,5,4.5625,1.0104108888888876
40,5,4.5875,1.0953677555555552
40,5,4.6125,1.0352305999999998
40,5,4.6375,0.9681938777777784
40,5,4.6625,1.0037533111111119
40,5,4.6875,1.0687999999999998
40,5,4.7125,0.9941644444444446
40,5,4.7375,1.0015830111111108
40,5,4.7625,1.0393700444444451
40,5,4.7875,1.022454333333333
40,5,4.8125,0.9506491555555556
40,5,4.8375,1.031524588888889
40,5,4.8625,1.0344474444444436
40,5,4.8875,1.032225
40,5,4.9125,1.0340967555555558
40,5,4.9375,0.9944303111111115
40,5,4.9625,1.0166246555555554
40,5,4.9875,0.9834586555555554
40,5,0.0125,0.0
40,5,0.0375,0.0
40,5,0.0625,0.0
40,5,0.0875,0.0
40,5,0.1125,0.0
40,5,0.1375,0.0
40,5,0.1625,0.0
40,5,0.1875,0.0
40,5,0.2125,0.0
40,5,0.2375,0.0
40,5,0.2625,0.0
40,5,0.2875,0.0
40,5,0.3125,0.0
40,5,0.3375,0.0
40,5,0.3625,0.0
40,5,0.3875,0.0
40,5,0.4125,0.0
40,5,0.4375,0.0
40,5,0.4625,0.0
40,5,0.4875,0.0
40,5,0.5125,0.0
40,5,0.5375,0.0
40,5,0.5625,0.0
40,5,0.5875,0.0
40,5,0.6125,0.0
40,5,0.6375,0.0
40,5,0.6625,0.0
40,5,0.6875,0.0
40,5,0.7125,0.0
40,5,0.7375,0.0
40,5,0.7625,0.0
40,5,0.7875,0.0
40,5,0.8125,0.0
40,5,0.8375,0.0
40,5,0.8625,0.0
40,5,0.8875,0.0
40,5,0.9125,0.0
40,5,0.9375,0.0
40,5,0.9625,0.0
40,5,0.9875,0.0
40,5,1.0125,0.0
40,5,1.0375,0.0
40,5,1.0625,0.0
40,5,1.0875,0.0137931
40,5,1.1125,1.8696629666666653
40,5,1.1375,3.6879120777777796
40,5,1.1625,3.380645088888889
40,5,1.1875,2.9221052444444453
40,5,1.2125,2.593814288888887
40,5,1.2375,2.3717171777777772
40,5,1.2625,2.106930622222221
40,5,1.2875,2.0233008999999984
40,5,1.3125,1.8819048444444444
40,5,1.3375,1.7457944111111112
40,5,1.3625,1.5302752222222213
40,5,1.3875,1.452252222222222
40,5,1.4125,1.2495572555555563
40,5,1.4375,1.2556519999999993
40,5,1.4625,1.2068376555555562
40,5,1.4875,1.1798319
40,5,1.5125,1.120661177777778
40,5,1.5375,0.9300814999999997
40,5,1.5625,0.8927999999999994
40,5,1.5875,0.903937088888889
40,5,1.6125,0.8155039888888892
40,5,1.6375,0.7541982888888891
40,5,1.6625,0.7669172111111112
40,5,1.6875,0.7762962777777774
40,5,1.7125,0.7357663111111115
40,5,1.7375,0.7597122666666659
40,5,1.7625,0.7290779
40,5,1.7875,0.7300700333333338
40,5,1.8125,0.6703449333333331
40,5,1.8375,0.745578355555555
40,5,1.8625,0.7409394666666663
40,5,1.8875,0.7231788555555559
40,5,1.9125,0.7137253222222224
40,5,1.9375,0.7329030333333337
40,5,1.9625,0.6496814666666665
40,5,1.9875,0.7748425777777778
40,5,2.0125,0.7428569222222221
40,5,2.0375,0.7558283333333335
40,5,2.0625,0.7272726666666658
40,5,2.0875,0.8383233444444442
40,5,2.1125,0.8686391555555552
40,5,2.1375,0.970760322222223
40,5,2.1625,0.880924666666666
40,5,2.1875,0.9851428555555548
40,5,2.2125,0.9468925222222214
40,5,2.2375,1.1240224444444453
40,5,2.2625,1.1491711111111107
40,5,2.2875,1.1868852111111117
40,5,2.3125,1.2281081111111112
40,5,2.3375,1.214973177777778
40,5,2.3625,1.2232804777777782
40,5,2.3875,1.334031388888888
40,5,2.4125,1.2580308222222223
40,5,2.4375,1.2410256555555552
40,5,2.4625,1.1979695777777775
40,5,2.4875,1.1798996111111106
40,5,2.5125,1.1641789666666669
40,5,2.5375,1.1172413888888886
40,5,2.5625,1.159024411111111
40,5,2.5875,1.118840355555555
40,5,2.6125,1.0641147999999998
40,5,2.6375,1.0919431444444443
40,5,2.6625,1.0084508000000005
40,5,2.6875,1.0381394888888889
40,5,2.7125,1.0101382222222224
40,5,2.7375,0.9662099444444433
40,5,2.7625,1.0624434666666676
40,5,2.7875,0.9560539444444446
40,5,2.8125,0.9955555555555552
40,5,2.8375,0.9691630333333331
40,5,2.8625,0.9606985999999996
40,5,2.8875,0.8761905111111108
40,5,2.9125,0.9218883444444442
40,5,2.9375,0.9123402555555553
40,5,2.9625,0.9012658111111117
40,5,2.9875,0.9824268000000005
40,5,3.0125,0.8796680888888878
40,5,3.0375,0.898765422222222
40,5,3.0625,0.9338775333333331
40,5,3.0875,0.9457490666666661
40,5,3.1125,0.9654617666666665
40,5,3.1375,0.9482070999999996
40,5,3.1625,0.9090907222222219
40,5,3.1875,0.9866666444444456
40,5,3.2125,0.932295666666667
40,5,3.2375,0.949807055555556
40,5,3.2625,1.0038311666666664
40,5,3.2875,0.9231940111111098
40,5,3.3125,0.9298112555555554
40,5,3.3375,1.0382022555555557
40,5,3.3625,1.0513011444444447
40,5,3.3875,0.9904059333333335
40,5,3.4125,1.1062271111111108
40,5,3.4375,1.0312727555555559
40,5,3.4625,1.111913266666666
40,5,3.4875,1.0437276555555552
40,5,3.5125,1.0519572777777786
40,5,3.5375,1.1109539666666668
40,5,3.5625,1.0821053111111105
40,5,3.5875,1.0439023333333326
40,5,3.6125,1.0117647111111117
40,5,3.6375,1.0391751888888876
40,5,3.6625,0.978839488888888
40,5,3.6875,1.0183049888888884
40,5,3.7125,1.0033670111111095
40,5,3.7375,1.0167224333333342
40,5,3.7625,0.9528239333333334
40,5,3.7875,0.9953794555555556
40,5,3.8125,1.042622977777778
40,5,3.8375,1.0045602333333337
40,5,3.8625,1.0135922666666677
40,5,3.8875,1.0160771777777784
40,5,3.9125,0.9712462222222218
40,5,3.9375,1.0425397222222224
40,5,3.9625,0.9829653111111116
40,5,3.9875,0.9579937444444446
40,5,4.0125,0.9619937333333328
40,5,4.0375,0.9226006555555558
40,5,4.0625,1.0153846222222218
40,5,4.0875,0.9944953333333327
40,5,4.1125,0.9215803111111114
40,5,4.1375,0.9595166333333347
40,5,4.1625,0.9645646333333338
40,5,4.1875,1.0041791111111114
40,5,4.2125,1.0445102777777775
40,5,4.2375,1.0536874222222232
40,5,4.2625,0.9524926777777776
40,5,4.2875,0.9655976111111113
40,5,4.3125,1.0005797555555556
40,5,4.3375,0.9314121555555556
40,5,4.3625,0.9902578555555553
40,5,4.3875,1.006267855555556
40,5,4.4125,0.9892350999999999
40,5,4.4375,1.0490141555555557
40,5,4.4625,0.9960783888888897
40,5,4.4875,0.9827298333333334
40,5,4.5125,1.0293629666666668
40,5,4.5375,1.0721763444444443
40,5,4.5625,1.0608218666666653
40,5,4.5875,0.996185244444444
40,5,4.6125,1.0601628666666676
40,5,4.6375,1.0339620777777783
40,5,4.6625,1.0809650777777775
40,5,4.6875,1.0325333333333324
40,5,4.7125,0.9347479888888885
40,5,4.7375,1.0174142
40,5,4.7625,1.0267717111111112
40,5,4.7875,0.9942558777777778
40,5,4.8125,1.0005193222222226
40,5,4.8375,1.003617611111111
40,5,4.8625,0.9912597777777772
40,5,4.8875,1.0097186111111112
40,5,4.9125,0.9770993222222226
40,5,4.9375,1.0643038333333334
40,5,4.9625,1.017632277777778
40,5,4.9875,1.0035088222222222
40,5,0.0125,0.0
40,5,0.0375,0.0
40,5,0.0625,0.0
40,5,0.0875,0.0
40,5,0.1125,0.0
40,5,0.1375,0.0
40,5,0.1625,0.0
40,5,0.1875,0.0
40,5,0.2125,0.0
40,5,0.2375,0.0
40,5,0.2625,0.0
40,5,0.2875,0.0
40,5,0.3125,0.0
40,5,0.3375,0.0
40,5,0.3625,0.0
40,5,0.3875,0.0
40,5,0.4125,0.0
40,5,0.4375,0.0
40,5,0.4625,0.0
40,5,0.4875,0.0
40,5,0.5125,0.0
40,5,0.5375,0.0
40,5,0.5625,0.0
40,5,0.5875,0.0
40,5,0.6125,0.0
40,5,0.6375,0.0
40,5,0.6625,0.0
40,5,0.6875,0.0
40,5,0.7125,0.0
40,5,0.7375,0.0
40,5,0.7625,0.0
40,5,0.7875,0.0
40,5,0.8125,0.0
40,5,0.8375,0.0
40,5,0.8625,0.0
40,5,0.8875,0.0
40,5,0.9125,0.0
40,5,0.9375,0.0
40,5,0.9625,0.0
40,5,0.9875,0.0
40,5,1.0125,0.0
40,5,1.0375,0.0
40,5,1.0625,0.0
40,5,1.0875,0.0137931
40,5,1.1125,1.694382077777776
40,5,1.1375,3.4901099444444452
40,5,1.1625,3.212903155555556
40,5,1.1875,2.9263158111111114
40,5,1.2125,2.6309276888888893
40,5,1.2375,2.5414141555555547
40,5,1.2625,2.190098944444443
40,5,1.2875,1.984465966666666
40,5,1.3125,1.8742857333333338
40,5,1.3375,1.6373831444444442
40,5,1.3625,1.6036697222222214
40,5,1.3875,1.3909909777777787
40,5,1.4125,1.2106192666666677
40,5,1.4375,1.2521737888888884
40,5,1.4625,1.0905983666666672
40,5,1.4875,1.0655461888888893
40,5,1.5125,1.011570255555556
40,5,1.5375,0.9365855666666665
40,5,1.5625,1.0047999999999995
40,5,1.5875,0.916535466666667
40,5,1.6125,0.8310078444444446
40,5,1.6375,0.9068701111111114
40,5,1.6625,0.875187911111111
40,5,1.6875,0.7525926444444442
40,5,1.7125,0.7386860888888889
40,5,1.7375,0.7712230444444442
40,5,1.7625,0.7517729111111109
40,5,1.7875,0.7776224888888895
40,5,1.8125,0.6896552777777775
40,5,1.8375,0.791836866666666
40,5,1.8625,0.727516666666666
40,5,1.8875,0.7284768666666671
40,5,1.9125,0.7424835000000002
40,5,1.9375,0.7638707555555558
40,5,1.9625,0.7337578555555553
40,5,1.9875,0.7849054444444443
40,5,2.0125,0.8621115777777777
40,5,2.0375,0.7018406222222225
40,5,2.0625,0.7927272666666657
40,5,2.0875,0.759281511111111
40,5,2.1125,0.8615386444444447
40,5,2.1375,0.8982457000000006
40,5,2.1625,0.8901732111111113
40,5,2.1875,0.8754284999999993
40,5,2.2125,0.9536722777777769
40,5,2.2375,1.0860336111111115
40,5,2.2625,1.1447512222222223
40,5,2.2875,1.1934426222222227
40,5,2.3125,1.2583784111111116
40,5,2.3375,1.2213903555555563
40,5,2.3625,1.178836077777778
40,5,2.3875,1.1518323888888888
40,5,2.4125,1.2911914333333332
40,5,2.4375,1.2410256333333334
40,5,2.4625,1.2142132222222222
40,5,2.4875,1.266331733333333
40,5,2.5125,1.0965172777777774
40,5,2.5375,1.1566502555555551
40,5,2.5625,1.1063415555555558
40,5,2.5875,1.1033813999999995
40,5,2.6125,1.0966507333333335
40,5,2.6375,1.1033176111111107
40,5,2.6625,1.0215962999999995
40,5,2.6875,0.9711627666666666
40,5,2.7125,0.9843317444444448
40,5,2.7375,1.0776254999999983
40,5,2.7625,1.0859728333333345
40,5,2.7875,0.966816277777778
40,5,2.8125,0.9991111111111106
40,5,2.8375,0.9603524444444437
40,5,2.8625,0.9170305333333333
40,5,2.8875,0.9437230000000001
40,5,2.9125,0.9253218000000002
40,5,2.9375,0.9021275111111108
40,5,2.9625,0.9198312000000014
40,5,2.9875,0.9087865666666665
40,5,3.0125,0.9095435999999989
40,5,3.0375,0.9102881444444445
40,5,3.0625,0.924081677777778
40,5,3.0875,1.0283401666666665
40,5,3.1125,0.9542168111111113
40,5,3.1375,0.9545816666666662
40,5,3.1625,1.040316055555556
40,5,3.1875,0.9349019000000011
40,5,3.2125,0.9276264555555558
40,5,3.2375,0.9729730222222222
40,5,3.2625,0.9318005333333327
40,5,3.2875,0.9779468888888873
40,5,3.3125,0.9449055333333337
40,5,3.3375,1.0651685666666666
40,5,3.3625,1.058736088888889
40,5,3.3875,1.0169742444444443
40,5,3.4125,1.0329670444444448
40,5,3.4375,1.1025455333333338
40,5,3.4625,0.9877254888888883
40,5,3.4875,1.0465950444444436
40,5,3.5125,1.0334519444444452
40,5,3.5375,1.048763144444444
40,5,3.5625,1.0077194000000005
40,5,3.5875,1.0383274777777773
40,5,3.6125,1.0809688555555559
40,5,3.6375,1.052920922222222
40,5,3.6625,1.0334470444444435
40,5,3.6875,1.1064406222222212
40,5,3.7125,0.9858585333333323
40,5,3.7375,1.0541805666666677
40,5,3.7625,1.0697674555555552
40,5,3.7875,1.0864686444444447
40,5,3.8125,0.978360733333333
40,5,3.8375,0.9719869666666666
40,5,3.8625,1.0537217222222228
40,5,3.8875,1.007074
40,5,3.9125,0.9738021222222222
40,5,3.9375,1.0234920777777774
40,5,3.9625,0.9312302555555557
40,5,3.9875,1.0156739666666663
40,5,4.0125,0.9869159111111105
40,5,4.0375,1.0068111666666666
40,5,4.0625,0.9587692777777775
40,5,4.0875,1.0152904666666664
40,5,4.1125,0.9592703333333336
40,5,4.1375,0.9643504555555569
40,5,4.1625,0.9297297777777774
40,5,4.1875,0.9982089333333333
40,5,4.2125,1.0302669333333327
40,5,4.2375,0.9604720555555566
40,5,4.2625,1.0334310444444446
40,5,4.2875,0.9830903111111114
40,5,4.3125,0.9947825999999996
40,5,4.3375,1.0155619444444446
40,5,4.3625,0.9914039555555558
40,5,4.3875,1.0233618444444446
40,5,4.4125,1.0413597444444445
40,5,4.4375,1.0016902222222226
40,5,4.4625,1.0207282444444445
40,5,4.4875,1.0328691222222222
40,5,4.5125,1.0204986999999996
40,5,4.5375,1.0005509888888886
40,5,4.5625,1.039999933333332
40,5,4.5875,0.9885557777777774
40,5,4.6125,0.9691059333333333
40,5,4.6375,0.9951480333333341
40,5,4.6625,1.0670240555555555
40,5,4.6875,1.0399999999999991
40,5,4.7125,0.9305039333333336
40,5,4.7375,1.050131844444444
40,5,4.7625,1.0047244555555557
40,5,4.7875,0.977545677777778
40,5,4.8125,1.029610244444445
40,5,4.8375,1.0180878888888882
40,5,4.8625,1.0580978333333333
40,5,4.8875,1.0567774888888886
40,5,4.9125,0.9547074222222226
40,5,4.9375,1.0258227777777775
40,5,4.9625,0.9602015222222222
40,5,4.9875,1.0075188
40,5,0.0125,0.0
40,5,0.0375,0.0
40,5,0.0625,0.0
40,5,0.0875,0.0
40,5,0.1125,0.0
40,5,0.1375,0.0
40,5,0.1625,0.0
40,5,0.1875,0.0
40,5,0.2125,0.0
40,5,0.2375,0.0
40,5,0.2625,0.0
40,5,0.2875,0.0
40,5,0.3125,0.0
40,5,0.3375,0.0
40,5,0.3625,0.0
40,5,0.3875,0.0
40,5,0.4125,0.0
40,5,0.4375,0.0
40,5,0.4625,0.0
40,5,0.4875,0.0
40,5,0.5125,0.0
40,5,0.5375,0.0
40,5,0.5625,0.0
40,5,0.5875,0.0
40,5,0.6125,0.0
40,5,0.6375,0.0
40,5,0.6625,0.0
40,5,0.6875,0.0
40,5,0.7125,0.0
40,5,0.7375,0.0
40,5,0.7625,0.0
40,5,0.7875,0.0
40,5,0.8125,0.0
40,5,0.8375,0.0
40,5,0.8625,0.0
40,5,0.8875,0.0
40,5,0.9125,0.0
40,5,0.9375,0.0
40,5,0.9625,0.0
40,5,0.9875,0.0
40,5,1.0125,0.0
40,5,1.0375,0.0
40,5,1.0625,0.0
40,5,1.0875,0.0137931
40,5,1.1125,1.8606741888888871
40,5,1.1375,3.5560439777777777
40,5,1.1625,3.264516055555555
40,5,1.1875,2.9473684111111123
40,5,1.2125,2.701030777777778
40,5,1.2375,2.3151515444444444
40,5,1.2625,2.0475247222222217
40,5,1.2875,1.9106795333333342
40,5,1.3125,1.680000088888889
40,5,1.3375,1.5962616777777776
40,5,1.3625,1.4862384888888882
40,5,1.3875,1.481081133333334
40,5,1.4125,1.3522121222222228
40,5,1.4375,1.2173910999999995
40,5,1.4625,1.087179544444445
40,5,1.4875,1.1226890444444437
40,5,1.5125,1.0247934111111112
40,5,1.5375,0.9918700777777769
40,5,1.5625,0.8799999999999988
40,5,1.5875,0.9417322888888893
40,5,1.6125,0.930232655555556
40,5,1.6375,0.7755723555555557
40,5,1.6625,0.9052630777777779
40,5,1.6875,0.7792592666666662
40,5,1.7125,0.7240876000000002
40,5,1.7375,0.8028777222222218
40,5,1.7625,0.712056633333333
40,5,1.7875,0.780419733333334
40,5,1.8125,0.7779310666666663
40,5,1.8375,0.7700681555555547
40,5,1.8625,0.762416044444444
40,5,1.8875,0.6860927000000004
40,5,1.9125,0.6718952888888892
40,5,1.9375,0.7406450000000003
40,5,1.9625,0.7184713111111108
40,5,1.9875,0.6918237111111114
40,5,2.0125,0.7378879666666666
40,5,2.0375,0.6723927444444447
40,5,2.0625,0.8218180999999992
40,5,2.0875,0.7616766777777774
40,5,2.1125,0.7621302777777775
40,5,2.1375,0.870175477777778
40,5,2.1625,0.862427544444444
40,5,2.1875,0.9119999999999991
40,5,2.2125,0.9875705111111099
40,5,2.2375,1.0592179777777786
40,5,2.2625,1.199999833333333
40,5,2.2875,1.2633880333333343
40,5,2.3125,1.2886486222222224
40,5,2.3375,1.2513369111111108
40,5,2.3625,1.212698488888889
40,5,2.3875,1.279581055555555
40,5,2.4125,1.2621759333333333
40,5,2.4375,1.2676923222222223
40,5,2.4625,1.2406091555555554
40,5,2.4875,1.2060302222222221
40,5,2.5125,1.1422884888888893
40,5,2.5375,1.1251231888888888
40,5,2.5625,1.1570731777777783
40,5,2.5875,1.0280190888888883
40,5,2.6125,1.0775119555555555
40,5,2.6375,1.0009478888888892
40,5,2.6625,1.040375677777778
40,5,2.6875,0.9804650999999994
40,5,2.7125,1.0377879555555554
40,5,2.7375,1.0392693333333318
40,5,2.7625,0.9628959666666674
40,5,2.7875,1.0098656111111115
40,5,2.8125,1.011555555555555
40,5,2.8375,0.9585903666666665
40,5,2.8625,0.9676854888888893
40,5,2.8875,0.8571428444444444
40,5,2.9125,0.9253218222222227
40,5,2.9375,0.9497870555555555
40,5,2.9625,0.929957766666668
40,5,2.9875,0.9573222111111117
40,5,3.0125,0.9526971555555545
40,5,3.0375,0.8740741111111108
40,5,3.0625,0.9224489444444444
40,5,3.0875,0.905263233333333
40,5,3.1125,0.8963855555555555
40,5,3.1375,0.9227091333333328
40,5,3.1625,1.015019577777778
40,5,3.1875,0.93960778888889
40,5,3.2125,0.9914397
40,5,3.2375,0.9930502111111114
40,5,3.2625,0.9486587777777771
40,5,3.2875,0.9688213444444429
40,5,3.3125,1.0052829222222222
40,5,3.3375,0.9363295888888885
40,5,3.3625,1.085501888888889
40,5,3.3875,1.052398588888889
40,5,3.4125,1.0153846333333336
40,5,3.4375,1.0283637222222226
40,5,3.4625,0.9660648555555542
40,5,3.4875,1.0594982111111106
40,5,3.5125,1.0476868555555565
40,5,3.5375,1.0982330999999999
40,5,3.5625,0.9670175777777773
40,5,3.5875,1.0871078666666656
40,5,3.6125,1.1100345666666667
40,5,3.6375,1.0501717111111102
40,5,3.6625,1.0252559666666659
40,5,3.6875,1.0576270333333324
40,5,3.7125,1.0787878444444432
40,5,3.7375,1.0688962888888898
40,5,3.7625,0.9926910555555556
40,5,3.7875,1.0125412666666667
40,5,3.8125,1.0229508666666667
40,5,3.8375,1.0071660777777784
40,5,3.8625,0.9773463000000007
40,5,3.8875,1.0302251333333332
40,5,3.9125,0.9635784888888886
40,5,3.9375,0.9714285666666661
40,5,3.9625,1.0031545555555559
40,5,3.9875,1.0244514111111118
40,5,4.0125,1.0068535999999997
40,5,4.0375,0.9040248111111114
40,5,4.0625,1.0006154
40,5,4.0875,0.976146722222222
40,5,4.1125,1.0139815777777783
40,5,4.1375,0.9365559444444458
40,5,4.1625,0.9621622444444444
40,5,4.1875,0.9492536888888894
40,5,4.2125,0.9792283555555552
40,5,4.2375,1.00294988888889
40,5,4.2625,1.0029324777777773
40,5,4.2875,0.9842565333333335
40,5,4.3125,1.0086955999999998
40,5,4.3375,0.9890489888888889
40,5,4.3625,1.0487105444444444
40,5,4.3875,1.0290598111111113
40,5,4.4125,0.9903682444444445
40,5,4.4375,0.9983099111111108
40,5,4.4625,0.9927170555555557
40,5,4.4875,0.9760445777777779
40,5,4.5125,1.0282549333333337
40,5,4.5375,0.9972452222222221
40,5,4.5625,1.013698555555554
40,5,4.5875,0.9362397777777776
40,5,4.6125,1.0341466
40,5,4.6375,0.9574121777777782
40,5,4.6625,1.0026809111111115
40,5,4.6875,0.9781333333333326
40,5,4.7125,1.006896511111111
40,5,4.7375,1.0279682555555556
40,5,4.7625,0.970078822222223
40,5,4.7875,1.0433420333333328
40,5,4.8125,0.9527271555555556
40,5,4.8375,1.090439333333333
40,5,4.8625,0.9727507777777774
40,5,4.8875,0.9953963777777775
40,5,4.9125,1.006615855555556
40,5,4.9375,1.0005063111111114
40,5,4.9625,0.9410579555555556
40,5,4.9875,0.9614035888888891
40,5,0.0125,0.0
40,5,0.0375,0.0
40,5,0.0625,0.0
40,5,0.0875,0.0
40,5,0.1125,0.0
40,5,0.1375,0.0
40,5,0.1625,0.0
40,5,0.1875,0.0
40,5,0.2125,0.0
40,5,0.2375,0.0
40,5,0.2625,0.0
40,5,0.2875,0.0
40,5,0.3125,0.0
40,5,0.3375,0.0
40,5,0.3625,0.0
40,5,0.3875,0.0
40,5,0.4125,0.0
40,5,0.4375,0.0
40,5,0.4625,0.0
40,5,0.4875,0.0
40,5,0.5125,0.0
40,5,0.5375,0.0
40,5,0.5625,0.0
40,5,0.5875,0.0
40,5,0.6125,0.0
40,5,0.6375,0.0
40,5,0.6625,0.0
40,5,0.6875,0.0
40,5,0.7125,0.0
40,5,0.7375,0.0
40,5,0.7625,0.0
40,5,0.7875,0.0
40,5,0.8125,0.0
40,5,0.8375,0.0
40,5,0.8625,0.0
40,5,0.8875,0.0
40,5,0.9125,0.0
40,5,0.9375,0.0
40,5,0.9625,0.0
40,5,0.9875,0.0
40,5,1.0125,0.0
40,5,1.0375,0.0
40,5,1.0625,0.0
40,5,1.0875,0.004597700000000001
40,5,1.1125,1.7483146777777758
40,5,1.1375,3.6659340444444455
40,5,1.1625,3.243010677777779
40,5,1.1875,2.7999999444444454
40,5,1.2125,2.511340066666666
40,5,1.2375,2.331313122222222
40,5,1.2625,2.2851484555555555
40,5,1.2875,2.1087378111111104
40,5,1.3125,1.8247619222222218
40,5,1.3375,1.6560747555555555
40,5,1.3625,1.544954144444444
40,5,1.3875,1.4306306666666675
40,5,1.4125,1.33451298888889
40,5,1.4375,1.2765215777777779
40,5,1.4625,1.1042735333333338
40,5,1.4875,1.1899159333333325
40,5,1.5125,0.9983471333333341
40,5,1.5375,1.0243904222222215
40,5,1.5625,0.8383999999999994
40,5,1.5875,0.8755905888888894
40,5,1.6125,0.8279070444444447
40,5,1.6375,0.8793891888888891
40,5,1.6625,0.7879698555555558
40,5,1.6875,0.749629622222222
40,5,1.7125,0.7416057666666671
40,5,1.7375,0.7510791777777774
40,5,1.7625,0.7120566222222221
40,5,1.7875,0.7832168888888893
40,5,1.8125,0.7724138555555551
40,5,1.8375,0.6340137111111104
40,5,1.8625,0.6953019222222219
40,5,1.8875,0.7152317888888894
40,5,1.9125,0.7372547444444447
40,5,1.9375,0.6322578888888891
40,5,1.9625,0.7872610777777775
40,5,1.9875,0.7220123888888892
40,5,2.0125,0.6509314777777779
40,5,2.0375,0.7165645666666672
40,5,2.0625,0.836363588888888
40,5,2.0875,0.8239520777777775
40,5,2.1125,0.8639054111111112
40,5,2.1375,0.8584795444444447
40,5,2.1625,0.9017338666666668
40,5,2.1875,0.9211427888888882
40,5,2.2125,1.0372880222222212
40,5,2.2375,1.0927374888888894
40,5,2.2625,1.1646407222222224
40,5,2.2875,1.1584699777777785
40,5,2.3125,1.3232433333333333
40,5,2.3375,1.2299464666666666
40,5,2.3625,1.1788360333333334
40,5,2.3875,1.334031366666666
40,5,2.4125,1.2248703111111108
40,5,2.4375,1.216410266666666
40,5,2.4625,1.2121827222222223
40,5,2.4875,1.1899498444444443
40,5,2.5125,1.1562188333333332
40,5,2.5375,1.0857142999999991
40,5,2.5625,1.088780588888889
40,5,2.5875,1.055072233333333
40,5,2.6125,1.0258373
40,5,2.6375,1.033175411111111
40,5,2.6625,1.0760563888888892
